year,origin,destination,migrant_stock
2005,NOR,CHN,711
2005,NOR,CRI,39
2005,NOR,CYP,137
2005,NOR,DNK,17483
2005,NOR,DOM,67
2005,NOR,EGY,284
2005,NOR,FIN,1189
2005,NOR,GRC,492
2005,NOR,HRV,71
2005,NOR,HUN,973
2005,NOR,ISL,921
2005,NOR,ITA,1181
2005,NOR,LBY,272
2005,NOR,LIE,9
2005,NOR,LKA,57
2005,NOR,LTU,632
2005,NOR,LUX,133
2005,NOR,LVA,123
2005,NOR,MEX,155
2005,NOR,MLT,31
2005,NOR,NAM,56
2005,NOR,PAN,32
2005,NOR,POL,475
2005,NOR,PRT,312
2005,NOR,SVK,502
2005,NOR,SVN,18
2005,NOR,SWE,44840
2005,NOR,VEN,80
2005,NPL,ARE,8650
2005,NPL,AUS,3799
2005,NPL,BEL,979
2005,NPL,BGD,24995
2005,NPL,BGR,4
2005,NPL,BHR,1023
2005,NPL,BOL,3
2005,NPL,BRA,55
2005,NPL,BRN,5120
2005,NPL,BTN,565
2005,NPL,CAN,2907
2005,NPL,CHL,44
2005,NPL,CHN,2002
2005,NPL,CRI,5
2005,NPL,CYP,39
2005,NPL,DNK,188
2005,NPL,FIN,631
2005,NPL,GEO,17
2005,NPL,GRC,33
2005,NPL,HKG,8413
2005,NPL,HUN,47
2005,NPL,IND,709768
2005,NPL,ISL,56
2005,NPL,ITA,600
2005,NPL,JPN,11806
2005,NPL,KHM,69
2005,NPL,KOR,4678
2005,NPL,KWT,1419
2005,NPL,LKA,167
2005,NPL,LTU,5
2005,NPL,LUX,23
2005,NPL,LVA,8
2005,NPL,MYS,192332
2005,NPL,NOR,325
2005,NPL,NZL,547
2005,NPL,OMN,4835
2005,NPL,PRT,272
2005,NPL,QAT,23536
2005,NPL,SAU,19970
2005,NPL,SVK,1
2005,NPL,SVN,9
2005,NPL,SYC,98
2005,NPL,USA,25899
2005,NRU,AUS,570
2005,NRU,BGR,2
2005,NRU,KIR,1250
2005,NRU,TUV,5
2005,NRU,WSM,9
2005,NZL,ARG,214
2005,NZL,ATG,11
2005,NZL,AUS,424120
2005,NZL,BGR,17
2005,NZL,BHS,21
2005,NZL,BOL,45
2005,NZL,BRA,295
2005,NZL,BRN,196
2005,NZL,BTN,19
2005,NZL,CAN,9315
2005,NZL,CHL,192
2005,NZL,CHN,3003
2005,NZL,CRI,10
2005,NZL,CYP,64
2005,NZL,DNK,610
2005,NZL,FIN,129
2005,NZL,FJI,548
2005,NZL,GBR,60058
2005,NZL,GRC,502
2005,NZL,HKG,2026
2005,NZL,HRV,85
2005,NZL,HUN,149
2005,NZL,ISL,43
2005,NZL,ITA,653
2005,NZL,JPN,3743
2005,NZL,KIR,44
2005,NZL,LCA,1
2005,NZL,LKA,54
2005,NZL,LTU,3
2005,NZL,LUX,17
2005,NZL,LVA,12
2005,NZL,MDV,13
2005,NZL,MLT,17
2005,NZL,MYS,592
2005,NZL,NAM,52
2005,NZL,NOR,362
2005,NZL,NRU,25
2005,NZL,PAN,35
2005,NZL,PNG,2068
2005,NZL,PRT,46
2005,NZL,SGP,1616
2005,NZL,SLB,103
2005,NZL,SVK,25
2005,NZL,SWZ,13
2005,NZL,TJK,112
2005,NZL,TLS,175
2005,NZL,VEN,15
2005,NZL,VUT,251
2005,NZL,WSM,1775
2005,OMN,AUS,852
2005,OMN,BGR,2
2005,OMN,BOL,1
2005,OMN,CHL,71
2005,OMN,CRI,2
2005,OMN,CYP,44
2005,OMN,DNK,14
2005,OMN,EGY,338
2005,OMN,FIN,4
2005,OMN,GRC,4
2005,OMN,HUN,14
2005,OMN,LBY,1374
2005,OMN,LKA,161
2005,OMN,NOR,26
2005,OMN,PSE,10368
2005,OMN,TJK,38
2005,PAK,AFG,37163
2005,PAK,ARE,376533
2005,PAK,AUS,16755
2005,PAK,AUT,3335
2005,PAK,BEL,6355
2005,PAK,BGR,33
2005,PAK,BHR,45023
2005,PAK,BHS,6
2005,PAK,BLR,47
2005,PAK,BOL,25
2005,PAK,BRA,220
2005,PAK,BRN,787
2005,PAK,BTN,17
2005,PAK,BWA,374
2005,PAK,CAN,126983
2005,PAK,CHL,180
2005,PAK,CHN,6460
2005,PAK,CRI,6
2005,PAK,CYP,1409
2005,PAK,DNK,10454
2005,PAK,DOM,139
2005,PAK,ECU,76
2005,PAK,EGY,386
2005,PAK,ESP,37723
2005,PAK,FIN,860
2005,PAK,FJI,1650
2005,PAK,FRA,16935
2005,PAK,GBR,387949
2005,PAK,GEO,81
2005,PAK,GHA,73
2005,PAK,GRC,21381
2005,PAK,GTM,20
2005,PAK,HKG,6809
2005,PAK,HUN,194
2005,PAK,IDN,5
2005,PAK,IND,1120825
2005,PAK,IRL,5353
2005,PAK,IRN,18233
2005,PAK,IRQ,683
2005,PAK,ISL,20
2005,PAK,ITA,33479
2005,PAK,JPN,8616
2005,PAK,KAZ,483
2005,PAK,KHM,63
2005,PAK,KWT,164874
2005,PAK,LBY,1995
2005,PAK,LCA,8
2005,PAK,LKA,482
2005,PAK,LSO,219
2005,PAK,LTU,50
2005,PAK,LVA,34
2005,PAK,MDV,104
2005,PAK,MEX,93
2005,PAK,MLT,97
2005,PAK,MMR,3371
2005,PAK,MNG,15
2005,PAK,MOZ,1139
2005,PAK,MUS,82
2005,PAK,MYS,13353
2005,PAK,NAM,173
2005,PAK,NLD,10897
2005,PAK,NOR,15081
2005,PAK,NPL,2156
2005,PAK,NZL,2090
2005,PAK,OMN,74698
2005,PAK,PAN,55
2005,PAK,PRT,1395
2005,PAK,QAT,51530
2005,PAK,SAU,790642
2005,PAK,SLE,122
2005,PAK,SVK,125
2005,PAK,SVN,16
2005,PAK,SWE,4425
2005,PAK,SYC,16
2005,PAK,TJK,108
2005,PAK,TLS,240
2005,PAK,TUR,1620
2005,PAK,TZA,617
2005,PAK,USA,262433
2005,PAK,VEN,11
2005,PAN,ARG,775
2005,PAN,AUS,172
2005,PAN,BGR,5
2005,PAN,BHS,31
2005,PAN,BOL,96
2005,PAN,BRA,539
2005,PAN,CHL,572
2005,PAN,CHN,747
2005,PAN,COL,1670
2005,PAN,CRI,6205
2005,PAN,CUB,61
2005,PAN,CYP,13
2005,PAN,DNK,45
2005,PAN,DOM,787
2005,PAN,ECU,411
2005,PAN,FIN,17
2005,PAN,GRC,149
2005,PAN,GTM,226
2005,PAN,HND,290
2005,PAN,HUN,22
2005,PAN,ISL,4
2005,PAN,ITA,799
2005,PAN,JAM,78
2005,PAN,LCA,15
2005,PAN,MEX,1704
2005,PAN,NIC,352
2005,PAN,NOR,36
2005,PAN,PER,308
2005,PAN,PRT,81
2005,PAN,SLV,394
2005,PAN,SVK,2
2005,PAN,USA,149078
2005,PAN,VEN,925
2005,PER,ARG,111594
2005,PER,AUS,6712
2005,PER,BEL,2365
2005,PER,BGR,16
2005,PER,BHS,165
2005,PER,BOL,9549
2005,PER,BRA,12776
2005,PER,CAN,21505
2005,PER,CHE,7540
2005,PER,CHL,55936
2005,PER,CHN,343
2005,PER,COL,4062
2005,PER,CPV,4
2005,PER,CRI,1893
2005,PER,CUB,78
2005,PER,CUW,108
2005,PER,CYP,23
2005,PER,DNK,711
2005,PER,DOM,1897
2005,PER,ECU,8891
2005,PER,ESP,114654
2005,PER,FIN,291
2005,PER,GEO,20
2005,PER,GRC,233
2005,PER,GTM,343
2005,PER,HND,280
2005,PER,HRV,63
2005,PER,HTI,300
2005,PER,HUN,183
2005,PER,ISL,56
2005,PER,ISR,1731
2005,PER,ITA,56020
2005,PER,JPN,55847
2005,PER,LTU,3
2005,PER,LUX,75
2005,PER,LVA,7
2005,PER,MEX,4761
2005,PER,MLT,15
2005,PER,NIC,199
2005,PER,NOR,785
2005,PER,PAN,2888
2005,PER,PRT,247
2005,PER,SLV,198
2005,PER,SVK,40
2005,PER,SVN,21
2005,PER,SWE,5406
2005,PER,URY,96
2005,PER,USA,381086
2005,PER,VEN,39846
2005,PHL,AND,392
2005,PHL,ARE,198805
2005,PHL,AUS,134758
2005,PHL,AUT,10867
2005,PHL,BEL,6939
2005,PHL,BGR,27
2005,PHL,BHR,23669
2005,PHL,BHS,587
2005,PHL,BOL,39
2005,PHL,BRA,385
2005,PHL,BRN,12895
2005,PHL,BTN,15
2005,PHL,CAN,289111
2005,PHL,CHE,10437
2005,PHL,CHL,249
2005,PHL,CHN,6484
2005,PHL,CRI,70
2005,PHL,CYP,4927
2005,PHL,CZE,100
2005,PHL,DNK,5043
2005,PHL,DOM,94
2005,PHL,EGY,761
2005,PHL,ESP,25479
2005,PHL,FIN,1315
2005,PHL,GBR,65818
2005,PHL,GHA,31
2005,PHL,GRC,7359
2005,PHL,GTM,50
2005,PHL,HKG,106282
2005,PHL,HRV,38
2005,PHL,HUN,209
2005,PHL,IDN,6367
2005,PHL,IRL,8706
2005,PHL,ISL,1056
2005,PHL,ITA,70868
2005,PHL,JOR,5090
2005,PHL,JPN,178582
2005,PHL,KHM,235
2005,PHL,KOR,16348
2005,PHL,KWT,77508
2005,PHL,LBY,3578
2005,PHL,LCA,27
2005,PHL,LIE,18
2005,PHL,LTU,12
2005,PHL,LUX,144
2005,PHL,LVA,3
2005,PHL,MAC,6077
2005,PHL,MDV,525
2005,PHL,MEX,405
2005,PHL,MHL,398
2005,PHL,MLT,165
2005,PHL,MNG,82
2005,PHL,MYS,213649
2005,PHL,NAM,256
2005,PHL,NLD,8805
2005,PHL,NOR,7939
2005,PHL,NRU,79
2005,PHL,NZL,14587
2005,PHL,OMN,16383
2005,PHL,PAN,822
2005,PHL,PER,314
2005,PHL,PLW,3179
2005,PHL,PNG,1697
2005,PHL,PRT,366
2005,PHL,QAT,54014
2005,PHL,SAU,455823
2005,PHL,SLB,130
2005,PHL,SLV,18
2005,PHL,SVK,22
2005,PHL,SVN,17
2005,PHL,SWE,7024
2005,PHL,SYC,514
2005,PHL,THA,9362
2005,PHL,TLS,731
2005,PHL,TTO,197
2005,PHL,USA,1695406
2005,PHL,VEN,144
2005,PLW,GRC,102
2005,PNG,AUS,26907
2005,PNG,BGR,3
2005,PNG,BOL,1
2005,PNG,DNK,8
2005,PNG,FIN,6
2005,PNG,GRC,3
2005,PNG,HUN,1
2005,PNG,ISL,1
2005,PNG,NOR,4
2005,PNG,SLB,800
2005,PNG,VUT,56
2005,PNG,WSM,54
2005,POL,ARG,10076
2005,POL,AUS,63306
2005,POL,AUT,50013
2005,POL,BEL,26931
2005,POL,BGR,895
2005,POL,BHS,14
2005,POL,BLR,476
2005,POL,BOL,179
2005,POL,BRA,5126
2005,POL,CAN,171592
2005,POL,CHE,22827
2005,POL,CHL,427
2005,POL,CHN,653
2005,POL,COL,206
2005,POL,CRI,152
2005,POL,CUB,69
2005,POL,CYP,484
2005,POL,CZE,25247
2005,POL,DEU,1299499
2005,POL,DNK,12066
2005,POL,DOM,312
2005,POL,EGY,879
2005,POL,ESP,41736
2005,POL,EST,550
2005,POL,FIN,1926
2005,POL,FRA,101355
2005,POL,GBR,165337
2005,POL,GEO,166
2005,POL,GHA,53
2005,POL,GRC,15669
2005,POL,HRV,664
2005,POL,HUN,3378
2005,POL,IRL,40888
2005,POL,ISL,5895
2005,POL,ISR,67432
2005,POL,ITA,59703
2005,POL,JPN,840
2005,POL,KAZ,892
2005,POL,KGZ,4539
2005,POL,LBY,551
2005,POL,LIE,30
2005,POL,LTU,3467
2005,POL,LUX,1310
2005,POL,LVA,1397
2005,POL,MDA,252
2005,POL,MEX,905
2005,POL,MKD,90
2005,POL,MLT,97
2005,POL,MNE,95
2005,POL,MNG,7
2005,POL,NAM,175
2005,POL,NLD,27403
2005,POL,NOR,8224
2005,POL,NZL,1992
2005,POL,PAN,112
2005,POL,PER,173
2005,POL,PRT,661
2005,POL,PRY,939
2005,POL,ROU,384
2005,POL,RUS,31362
2005,POL,SMR,23
2005,POL,SRB,716
2005,POL,SVK,4962
2005,POL,SVN,244
2005,POL,SWE,44907
2005,POL,TJK,39
2005,POL,UKR,3216
2005,POL,URY,1220
2005,POL,USA,456004
2005,POL,VEN,819
2005,PRT,AGO,6772
2005,PRT,AND,10722
2005,PRT,ARG,8275
2005,PRT,AUS,18160
2005,PRT,BEL,23054
2005,PRT,BGR,68
2005,PRT,BHS,12
2005,PRT,BOL,95
2005,PRT,BRA,172070
2005,PRT,BWA,270
2005,PRT,CAN,150767
2005,PRT,CHE,156741
2005,PRT,CHL,307
2005,PRT,COG,455
2005,PRT,COL,95
2005,PRT,CPV,1023
2005,PRT,CRI,40
2005,PRT,CUW,945
2005,PRT,CYP,44
2005,PRT,DNK,756
2005,PRT,DOM,149
2005,PRT,ESP,86577
2005,PRT,FIN,245
2005,PRT,FRA,589757
2005,PRT,GBR,53955
2005,PRT,GIN,206
2005,PRT,GNB,802
2005,PRT,GRC,311
2005,PRT,GTM,21
2005,PRT,HKG,98
2005,PRT,HRV,38
2005,PRT,HUN,276
2005,PRT,IND,146
2005,PRT,IRL,1426
2005,PRT,ISL,358
2005,PRT,ITA,4431
2005,PRT,LIE,513
2005,PRT,LKA,6
2005,PRT,LTU,33
2005,PRT,LUX,55878
2005,PRT,LVA,27
2005,PRT,MAC,1848
2005,PRT,MDA,152
2005,PRT,MEX,359
2005,PRT,MLT,19
2005,PRT,MOZ,3665
2005,PRT,NAM,450
2005,PRT,NLD,12064
2005,PRT,NOR,741
2005,PRT,PAN,161
2005,PRT,PER,69
2005,PRT,ROU,198
2005,PRT,SLV,12
2005,PRT,STP,171
2005,PRT,SVK,117
2005,PRT,SVN,19
2005,PRT,TLS,327
2005,PRT,URY,586
2005,PRT,USA,173644
2005,PRT,VEN,53646
2005,PRY,ARG,402421
2005,PRY,AUS,411
2005,PRY,BGR,2
2005,PRY,BOL,3462
2005,PRY,BRA,33553
2005,PRY,CAN,7276
2005,PRY,CHL,1612
2005,PRY,COL,173
2005,PRY,CRI,42
2005,PRY,CYP,6
2005,PRY,DNK,56
2005,PRY,DOM,50
2005,PRY,ECU,130
2005,PRY,ESP,21852
2005,PRY,FIN,10
2005,PRY,GRC,69
2005,PRY,GTM,45
2005,PRY,HND,26
2005,PRY,HUN,17
2005,PRY,ISL,3
2005,PRY,ITA,1190
2005,PRY,JPN,1657
2005,PRY,LVA,1
2005,PRY,MEX,342
2005,PRY,NOR,99
2005,PRY,PAN,63
2005,PRY,PER,274
2005,PRY,PRT,38
2005,PRY,SLV,13
2005,PRY,URY,1074
2005,PRY,VEN,226
2005,PSE,ARE,22396
2005,PSE,ARG,180
2005,PSE,AUS,3255
2005,PSE,BEL,108
2005,PSE,BGR,1
2005,PSE,BHR,2681
2005,PSE,BOL,6
2005,PSE,BRA,15
2005,PSE,CAN,6111
2005,PSE,CHL,722
2005,PSE,CYP,247
2005,PSE,DOM,124
2005,PSE,DZA,25035
2005,PSE,EGY,100942
2005,PSE,FIN,15
2005,PSE,GRC,708
2005,PSE,GTM,35
2005,PSE,HND,112
2005,PSE,HRV,22
2005,PSE,HUN,89
2005,PSE,IRQ,29940
2005,PSE,ITA,311
2005,PSE,JOR,1802413
2005,PSE,KAZ,11
2005,PSE,KWT,9522
2005,PSE,LBN,401675
2005,PSE,LBY,232065
2005,PSE,LTU,3
2005,PSE,MLT,23
2005,PSE,MRT,150
2005,PSE,MYS,5
2005,PSE,NOR,679
2005,PSE,PAN,116
2005,PSE,PER,89
2005,PSE,QAT,5383
2005,PSE,SAU,347939
2005,PSE,SLV,43
2005,PSE,SVK,27
2005,PSE,SWE,1962
2005,PSE,SYR,442981
2005,PSE,TUN,662
2005,PSE,TUR,1113
2005,PSE,UKR,1581
2005,PSE,VEN,431
2005,PSE,YEM,3392
2005,QAT,ARE,808
2005,QAT,AUS,447
2005,QAT,BGR,6
2005,QAT,BHR,95
2005,QAT,BOL,3
2005,QAT,CHL,67
2005,QAT,CRI,2
2005,QAT,CYP,7
2005,QAT,DNK,49
2005,QAT,EGY,313
2005,QAT,FIN,9
2005,QAT,GRC,570
2005,QAT,HUN,28
2005,QAT,ISL,2
2005,QAT,KWT,144
2005,QAT,LBY,1147
2005,QAT,LKA,134
2005,QAT,LTU,1
2005,QAT,NOR,21
2005,QAT,PSE,9396
2005,REU,AUS,142
2005,REU,COM,898
2005,REU,GRC,3
2005,ROU,ARG,1321
2005,ROU,AUS,15707
2005,ROU,AUT,47344
2005,ROU,AZE,181
2005,ROU,BEL,11526
2005,ROU,BGR,4103
2005,ROU,BHS,60
2005,ROU,BIH,323
2005,ROU,BLR,22
2005,ROU,BOL,31
2005,ROU,BRA,2478
2005,ROU,CAN,80514
2005,ROU,CHE,10787
2005,ROU,CHL,361
2005,ROU,COL,186
2005,ROU,CRI,51
2005,ROU,CUB,68
2005,ROU,CYP,3697
2005,ROU,CZE,12302
2005,ROU,DEU,373304
2005,ROU,DNK,2591
2005,ROU,DOM,39
2005,ROU,ESP,355092
2005,ROU,FIN,1156
2005,ROU,FRA,44562
2005,ROU,GBR,20888
2005,ROU,GEO,202
2005,ROU,GRC,36759
2005,ROU,HRV,405
2005,ROU,HUN,179463
2005,ROU,IRL,8101
2005,ROU,ISL,137
2005,ROU,ISR,110169
2005,ROU,ITA,386795
2005,ROU,JPN,2656
2005,ROU,KGZ,628
2005,ROU,LBY,484
2005,ROU,LIE,13
2005,ROU,LTU,130
2005,ROU,LUX,717
2005,ROU,LVA,191
2005,ROU,MDA,1727
2005,ROU,MEX,321
2005,ROU,MKD,21
2005,ROU,MLT,351
2005,ROU,MNE,103
2005,ROU,NAM,32
2005,ROU,NLD,6423
2005,ROU,NOR,1641
2005,ROU,PAN,102
2005,ROU,PER,155
2005,ROU,POL,3174
2005,ROU,PRT,12468
2005,ROU,RUS,4200
2005,ROU,SMR,104
2005,ROU,SRB,4061
2005,ROU,SVK,6003
2005,ROU,SVN,194
2005,ROU,SWE,12649
2005,ROU,TUR,16981
2005,ROU,URY,639
2005,ROU,USA,172393
2005,ROU,VEN,786
2005,RUS,ARG,3526
2005,RUS,ARM,27415
2005,RUS,AUS,18114
2005,RUS,AUT,19865
2005,RUS,AZE,35504
2005,RUS,BEL,1313
2005,RUS,BGR,14064
2005,RUS,BHS,39
2005,RUS,BIH,141
2005,RUS,BLR,698192
2005,RUS,BOL,142
2005,RUS,BRA,3040
2005,RUS,CAN,62378
2005,RUS,CHE,12123
2005,RUS,CHL,689
2005,RUS,CHN,8028
2005,RUS,COG,814
2005,RUS,COL,578
2005,RUS,CPV,382
2005,RUS,CRI,300
2005,RUS,CUB,1563
2005,RUS,CYP,8891
2005,RUS,CZE,20264
2005,RUS,DEU,683182
2005,RUS,DNK,3627
2005,RUS,DOM,405
2005,RUS,DZA,634
2005,RUS,ECU,679
2005,RUS,EGY,14882
2005,RUS,ESP,39115
2005,RUS,EST,172571
2005,RUS,FIN,4366
2005,RUS,FRA,35664
2005,RUS,GEO,32888
2005,RUS,GHA,73
2005,RUS,GIN,298
2005,RUS,GRC,63706
2005,RUS,HKG,79
2005,RUS,HND,19
2005,RUS,HRV,652
2005,RUS,HUN,3768
2005,RUS,IND,902
2005,RUS,IRL,4460
2005,RUS,IRQ,273
2005,RUS,ISL,406
2005,RUS,ISR,128720
2005,RUS,ITA,34313
2005,RUS,JPN,6747
2005,RUS,KAZ,693306
2005,RUS,KGZ,170969
2005,RUS,KHM,46
2005,RUS,KOR,3032
2005,RUS,LBY,5876
2005,RUS,LIE,31
2005,RUS,LKA,72
2005,RUS,LTU,88849
2005,RUS,LUX,298
2005,RUS,LVA,201748
2005,RUS,MDA,71831
2005,RUS,MEX,1437
2005,RUS,MKD,194
2005,RUS,MLI,376
2005,RUS,MLT,598
2005,RUS,MNE,891
2005,RUS,MNG,2740
2005,RUS,MRT,61
2005,RUS,MUS,39
2005,RUS,NAM,472
2005,RUS,NIC,169
2005,RUS,NLD,31095
2005,RUS,NOR,8829
2005,RUS,NZL,4355
2005,RUS,PAN,571
2005,RUS,PER,553
2005,RUS,PNG,31
2005,RUS,POL,49654
2005,RUS,PRT,3993
2005,RUS,ROU,6620
2005,RUS,SLE,56
2005,RUS,SLV,17
2005,RUS,SMR,27
2005,RUS,SRB,2547
2005,RUS,SVK,2040
2005,RUS,SVN,804
2005,RUS,SWE,10450
2005,RUS,SYC,48
2005,RUS,TJK,238699
2005,RUS,TKM,78008
2005,RUS,TUR,23295
2005,RUS,UKR,3422713
2005,RUS,USA,395239
2005,RUS,UZB,980674
2005,RUS,VEN,605
2005,RWA,AGO,536
2005,RWA,AUS,179
2005,RWA,BDI,61104
2005,RWA,BEL,9034
2005,RWA,BGR,2
2005,RWA,BOL,1
2005,RWA,CAN,3295
2005,RWA,CHN,116
2005,RWA,COD,82035
2005,RWA,COG,7936
2005,RWA,CRI,2
2005,RWA,DNK,255
2005,RWA,ERI,385
2005,RWA,FIN,137
2005,RWA,GAB,119
2005,RWA,GHA,420
2005,RWA,GRC,112
2005,RWA,HUN,15
2005,RWA,ISL,1
2005,RWA,ITA,565
2005,RWA,KEN,4059
2005,RWA,LUX,19
2005,RWA,MWI,4714
2005,RWA,NAM,372
2005,RWA,NOR,316
2005,RWA,SEN,324
2005,RWA,SLE,2
2005,RWA,SWZ,195
2005,RWA,TGO,1409
2005,RWA,TZA,13231
2005,RWA,UGA,92150
2005,RWA,ZMB,6873
2005,SAU,ARE,2349
2005,SAU,AUS,2969
2005,SAU,BGR,23
2005,SAU,BHR,279
2005,SAU,BOL,9
2005,SAU,BRA,354
2005,SAU,CAN,11205
2005,SAU,CHN,800
2005,SAU,COL,58
2005,SAU,CRI,8
2005,SAU,CYP,159
2005,SAU,DNK,217
2005,SAU,DOM,23
2005,SAU,DZA,3103
2005,SAU,EGY,6798
2005,SAU,FIN,211
2005,SAU,GIN,250
2005,SAU,GRC,446
2005,SAU,GTM,24
2005,SAU,HUN,272
2005,SAU,IDN,2813
2005,SAU,IND,7843
2005,SAU,IRQ,675
2005,SAU,ISL,3
2005,SAU,ITA,562
2005,SAU,KWT,1105
2005,SAU,LBY,28771
2005,SAU,LKA,635
2005,SAU,LTU,4
2005,SAU,LVA,1
2005,SAU,MEX,111
2005,SAU,MLT,20
2005,SAU,MRT,303
2005,SAU,NOR,237
2005,SAU,PAN,36
2005,SAU,PSE,20238
2005,SAU,QAT,7026
2005,SAU,SEN,1232
2005,SAU,SVK,25
2005,SAU,SVN,1
2005,SAU,SWE,996
2005,SAU,TUR,7122
2005,SAU,VEN,1346
2005,SDN,ARE,54868
2005,SDN,AUS,17942
2005,SDN,BGR,28
2005,SDN,BHR,6590
2005,SDN,BOL,1
2005,SDN,BRA,29
2005,SDN,CAN,11859
2005,SDN,CHN,1023
2005,SDN,COD,16647
2005,SDN,CRI,2
2005,SDN,CYP,355
2005,SDN,DNK,478
2005,SDN,DZA,1262
2005,SDN,EGY,23331
2005,SDN,ERI,170
2005,SDN,ETH,13973
2005,SDN,FRA,2168
2005,SDN,GHA,28
2005,SDN,GRC,1650
2005,SDN,HRV,33
2005,SDN,HUN,145
2005,SDN,IND,23
2005,SDN,IRQ,3800
2005,SDN,ISR,58
2005,SDN,ITA,1204
2005,SDN,KEN,76711
2005,SDN,KWT,31227
2005,SDN,LBN,9521
2005,SDN,LBY,11701
2005,SDN,LVA,1
2005,SDN,MLT,16
2005,SDN,MYS,39
2005,SDN,NAM,207
2005,SDN,NER,514
2005,SDN,NOR,659
2005,SDN,OMN,5970
2005,SDN,QAT,9023
2005,SDN,SAU,255574
2005,SDN,SLE,5
2005,SDN,SVK,3
2005,SDN,SVN,14
2005,SDN,SWE,988
2005,SDN,SYR,222
2005,SDN,TCD,247573
2005,SDN,TUR,1265
2005,SDN,UGA,265185
2005,SDN,YEM,21394
2005,SEN,ARG,147
2005,SEN,AUS,272
2005,SEN,BEL,2123
2005,SEN,BFA,3417
2005,SEN,BGR,7
2005,SEN,BOL,4
2005,SEN,BRA,205
2005,SEN,CAN,2097
2005,SEN,CHL,46
2005,SEN,CIV,29980
2005,SEN,CMR,3172
2005,SEN,COG,9227
2005,SEN,CPV,1025
2005,SEN,CRI,2
2005,SEN,CYP,6
2005,SEN,DNK,89
2005,SEN,EGY,320
2005,SEN,ESP,28177
2005,SEN,FIN,81
2005,SEN,FRA,101387
2005,SEN,GAB,17189
2005,SEN,GHA,83
2005,SEN,GIN,5495
2005,SEN,GMB,109499
2005,SEN,GNB,9265
2005,SEN,GRC,350
2005,SEN,HUN,21
2005,SEN,ISL,10
2005,SEN,ITA,44658
2005,SEN,JPN,190
2005,SEN,LBR,216
2005,SEN,LBY,909
2005,SEN,LUX,22
2005,SEN,MAR,1266
2005,SEN,MEX,22
2005,SEN,MLI,8569
2005,SEN,MRT,38114
2005,SEN,NAM,32
2005,SEN,NER,1116
2005,SEN,NIC,164
2005,SEN,NOR,98
2005,SEN,PRT,1341
2005,SEN,SLE,609
2005,SEN,SVK,2
2005,SEN,SVN,1
2005,SEN,TGO,689
2005,SEN,TUN,357
2005,SEN,VEN,12
2005,SEN,ZMB,153
2005,SGP,AUS,43009
2005,SGP,BGD,8316
2005,SGP,BGR,6
2005,SGP,BOL,4
2005,SGP,BRN,1477
2005,SGP,BTN,14
2005,SGP,CAN,9802
2005,SGP,CHL,55
2005,SGP,CHN,10111
2005,SGP,CRI,5
2005,SGP,CYP,23
2005,SGP,DNK,455
2005,SGP,EGY,170
2005,SGP,FIN,103
2005,SGP,GBR,41187
2005,SGP,GRC,77
2005,SGP,HKG,8905
2005,SGP,HUN,70
2005,SGP,IDN,2004
2005,SGP,IND,5744
2005,SGP,ISL,13
2005,SGP,ITA,382
2005,SGP,JPN,2207
2005,SGP,KHM,189
2005,SGP,LBY,543
2005,SGP,LKA,296
2005,SGP,LTU,2
2005,SGP,LVA,4
2005,SGP,MDV,55
2005,SGP,MLT,15
2005,SGP,MYS,64122
2005,SGP,NOR,454
2005,SGP,NZL,4729
2005,SGP,PAN,27
2005,SGP,PNG,61
2005,SGP,PRT,27
2005,SGP,SVK,3
2005,SGP,TLS,73
2005,SGP,VEN,15
2005,SLB,AUS,1640
2005,SLB,BOL,1
2005,SLB,DNK,2
2005,SLB,FIN,2
2005,SLB,FJI,636
2005,SLB,GRC,10
2005,SLB,ISL,1
2005,SLB,NOR,2
2005,SLB,NRU,31
2005,SLB,PNG,257
2005,SLB,VUT,75
2005,SLB,WSM,14
2005,SLE,AUS,1490
2005,SLE,BEL,747
2005,SLE,BGR,1
2005,SLE,BOL,1
2005,SLE,BRA,148
2005,SLE,CPV,23
2005,SLE,CYP,3
2005,SLE,DNK,295
2005,SLE,EGY,128
2005,SLE,FIN,74
2005,SLE,GHA,3354
2005,SLE,GIN,27115
2005,SLE,GMB,5956
2005,SLE,GNB,863
2005,SLE,GRC,219
2005,SLE,HUN,25
2005,SLE,ISL,12
2005,SLE,ITA,757
2005,SLE,LBR,26426
2005,SLE,LBY,193
2005,SLE,LVA,2
2005,SLE,MLI,4821
2005,SLE,NAM,170
2005,SLE,NGA,3294
2005,SLE,NOR,372
2005,SLE,PRT,49
2005,SLE,SEN,12523
2005,SLE,TGO,70
2005,SLV,ARG,312
2005,SLV,AUS,10750
2005,SLV,BEL,317
2005,SLV,BGR,5
2005,SLV,BHS,36
2005,SLV,BLZ,7059
2005,SLV,BOL,108
2005,SLV,BRA,338
2005,SLV,CAN,42348
2005,SLV,CHL,311
2005,SLV,COL,307
2005,SLV,CRI,6451
2005,SLV,CYP,7
2005,SLV,DNK,58
2005,SLV,DOM,351
2005,SLV,ECU,229
2005,SLV,ESP,4191
2005,SLV,FIN,34
2005,SLV,GRC,43
2005,SLV,GTM,14364
2005,SLV,HND,6439
2005,SLV,HUN,11
2005,SLV,ISL,6
2005,SLV,ITA,6014
2005,SLV,JAM,139
2005,SLV,LBY,574
2005,SLV,MEX,8433
2005,SLV,NIC,2121
2005,SLV,NOR,128
